district,state,date,fire_count,year,month,day,day_of_season,T2M,RH2M,WS2M,PRECTOTCORR,fire_lag_1d,fire_lag_3d,fire_lag_7d,fire_mean_3d,fire_mean_7d,next_day_fire_count
Amritsar,Punjab,2023-10-18,0,2023,10,18,18,19.39,76.32,1.31,0.79,0.0,0.0,10.0,0.0,21.428571428571427,13.0
Amritsar,Punjab,2023-10-19,13,2023,10,19,19,20.25,66.45,1.05,0.0,0.0,0.0,28.0,0.0,20.0,28.0
Amritsar,Punjab,2023-10-20,28,2023,10,20,20,20.73,64.68,0.62,0.0,13.0,0.0,81.0,4.333333333333333,17.857142857142858,70.0
Amritsar,Punjab,2023-10-21,70,2023,10,21,21,21.35,67.1,0.7,0.0,28.0,0.0,31.0,13.666666666666666,10.285714285714286,1.0
Amritsar,Punjab,2023-10-22,1,2023,10,22,22,21.12,75.88,1.03,0.1,70.0,13.0,0.0,37.0,15.857142857142858,89.0
Amritsar,Punjab,2023-10-23,89,2023,10,23,23,21.12,74.74,1.03,0.0,1.0,28.0,0.0,33.0,16.0,72.0
Amritsar,Punjab,2023-10-24,72,2023,10,24,24,22.18,69.33,0.85,0.0,89.0,70.0,0.0,53.333333333333336,28.714285714285715,97.0
Amritsar,Punjab,2023-10-25,97,2023,10,25,25,22.21,65.45,0.92,0.0,72.0,1.0,0.0,54.0,39.0,168.0
Amritsar,Punjab,2023-10-26,168,2023,10,26,26,22.08,61.96,1.04,0.0,97.0,89.0,13.0,86.0,52.857142857142854,108.0
Amritsar,Punjab,2023-10-27,108,2023,10,27,27,21.84,63.19,0.74,0.0,168.0,72.0,28.0,112.33333333333333,75.0,20.0
Amritsar,Punjab,2023-10-28,20,2023,10,28,28,21.68,68.52,0.79,0.0,108.0,97.0,70.0,124.33333333333333,86.42857142857143,121.0
Amritsar,Punjab,2023-10-29,121,2023,10,29,29,22.18,68.44,0.74,0.0,20.0,168.0,1.0,98.66666666666667,79.28571428571429,89.0
Amritsar,Punjab,2023-10-30,89,2023,10,30,30,21.82,72.2,0.74,0.0,121.0,108.0,89.0,83.0,96.42857142857143,94.0
Amritsar,Punjab,2023-10-31,94,2023,10,31,31,21.74,70.34,0.73,0.0,89.0,20.0,72.0,76.66666666666667,96.42857142857143,96.0
Amritsar,Punjab,2023-11-01,96,2023,11,1,32,22.34,68.25,0.85,0.0,94.0,121.0,97.0,101.33333333333333,99.57142857142857,62.0
Amritsar,Punjab,2023-11-02,62,2023,11,2,33,22.23,68.07,0.65,0.0,96.0,89.0,168.0,93.0,99.42857142857143,84.0
Amritsar,Punjab,2023-11-03,84,2023,11,3,34,21.55,69.41,0.58,0.0,62.0,94.0,108.0,84.0,84.28571428571429,58.0
Amritsar,Punjab,2023-11-04,58,2023,11,4,35,21.59,66.71,0.84,0.0,84.0,96.0,20.0,80.66666666666667,80.85714285714286,82.0
Amritsar,Punjab,2023-11-05,82,2023,11,5,36,21.35,59.78,0.69,0.0,58.0,62.0,121.0,68.0,86.28571428571429,15.0
Amritsar,Punjab,2023-11-06,15,2023,11,6,37,20.29,63.52,0.88,0.0,82.0,84.0,89.0,74.66666666666667,80.71428571428571,23.0
Amritsar,Punjab,2023-11-07,23,2023,11,7,38,20.56,71.14,0.99,0.0,15.0,58.0,94.0,51.666666666666664,70.14285714285714,27.0
Amritsar,Punjab,2023-11-08,27,2023,11,8,39,21.49,71.77,0.87,0.0,23.0,82.0,96.0,40.0,60.0,17.0
Amritsar,Punjab,2023-11-09,17,2023,11,9,40,21.42,68.16,0.89,0.55,27.0,15.0,62.0,21.666666666666668,50.142857142857146,0.0
Amritsar,Punjab,2023-11-10,0,2023,11,10,41,17.81,88.74,1.72,29.44,17.0,23.0,84.0,22.333333333333332,43.714285714285715,0.0
Amritsar,Punjab,2023-11-11,0,2023,11,11,42,17.36,81.11,1.46,0.01,0.0,27.0,58.0,14.666666666666666,31.714285714285715,2.0
Amritsar,Punjab,2023-11-12,2,2023,11,12,43,17.66,66.48,1.3,0.0,0.0,17.0,82.0,5.666666666666667,23.428571428571427,30.0
Amritsar,Punjab,2023-11-13,30,2023,11,13,44,17.83,63.33,0.83,0.0,2.0,0.0,15.0,0.6666666666666666,12.0,29.0
Amritsar,Punjab,2023-11-14,29,2023,11,14,45,17.94,63.62,1.25,0.0,30.0,0.0,23.0,10.666666666666666,14.142857142857142,33.0
Amritsar,Punjab,2023-11-15,33,2023,11,15,46,18.37,60.83,1.22,0.0,29.0,2.0,27.0,20.333333333333332,15.0,22.0
Amritsar,Punjab,2023-11-16,22,2023,11,16,47,18.92,57.95,0.76,0.0,33.0,30.0,17.0,30.666666666666668,15.857142857142858,20.0
Amritsar,Punjab,2023-11-17,20,2023,11,17,48,18.33,62.59,1.43,0.0,22.0,29.0,0.0,28.0,16.571428571428573,13.0
Amritsar,Punjab,2023-11-18,13,2023,11,18,49,17.95,62.82,1.0,0.0,20.0,33.0,0.0,25.0,19.428571428571427,38.0
Amritsar,Punjab,2023-11-19,38,2023,11,19,50,18.04,61.94,0.89,0.0,13.0,22.0,2.0,18.333333333333332,21.285714285714285,3.0
Amritsar,Punjab,2023-11-20,3,2023,11,20,51,17.07,69.53,1.33,0.0,38.0,20.0,30.0,23.666666666666668,26.428571428571427,18.0
Amritsar,Punjab,2023-11-21,18,2023,11,21,52,16.75,70.39,1.61,0.0,3.0,13.0,29.0,18.0,22.571428571428573,10.0
Amritsar,Punjab,2023-11-22,10,2023,11,22,53,16.46,66.73,1.22,0.0,18.0,38.0,33.0,19.666666666666668,21.0,1.0
Amritsar,Punjab,2023-11-23,1,2023,11,23,54,16.68,65.28,0.94,0.0,10.0,3.0,22.0,10.333333333333334,17.714285714285715,5.0
Amritsar,Punjab,2023-11-24,5,2023,11,24,55,16.93,62.72,1.09,0.0,1.0,18.0,20.0,9.666666666666666,14.714285714285714,0.0
Amritsar,Punjab,2023-11-25,0,2023,11,25,56,17.31,63.2,0.67,0.0,5.0,10.0,13.0,5.333333333333333,12.571428571428571,0.0
Amritsar,Punjab,2023-11-26,0,2023,11,26,57,16.49,74.68,0.92,0.0,0.0,1.0,38.0,2.0,10.714285714285714,0.0
Amritsar,Punjab,2023-11-27,0,2023,11,27,58,16.04,75.05,1.07,0.03,0.0,5.0,3.0,1.6666666666666667,5.285714285714286,0.0
Amritsar,Punjab,2023-11-28,0,2023,11,28,59,17.23,64.39,0.94,0.0,0.0,0.0,18.0,0.0,4.857142857142857,0.0
Amritsar,Punjab,2023-11-29,0,2023,11,29,60,17.98,63.04,0.84,0.02,0.0,0.0,10.0,0.0,2.2857142857142856,0.0
Amritsar,Punjab,2023-11-30,0,2023,11,30,61,16.6,78.79,1.07,7.9,0.0,0.0,1.0,0.0,0.8571428571428571,13.0
Amritsar,Punjab,2024-10-01,13,2024,10,1,1,27.8,76.02,1.25,0.0,0.0,0.0,5.0,0.0,0.7142857142857143,17.0
Amritsar,Punjab,2024-10-02,17,2024,10,2,2,27.66,70.79,1.04,0.0,13.0,0.0,0.0,4.333333333333333,1.8571428571428572,20.0
Amritsar,Punjab,2024-10-03,20,2024,10,3,3,27.33,67.34,1.14,0.0,17.0,0.0,0.0,10.0,4.285714285714286,10.0
Amritsar,Punjab,2024-10-04,10,2024,10,4,4,27.65,65.88,0.83,0.0,20.0,13.0,0.0,16.666666666666668,7.142857142857143,3.0
Amritsar,Punjab,2024-10-05,3,2024,10,5,5,27.19,68.14,1.03,3.25,10.0,17.0,0.0,15.666666666666666,8.571428571428571,0.0
Amritsar,Punjab,2024-10-06,0,2024,10,6,6,26.23,70.57,1.15,11.39,3.0,20.0,0.0,11.0,9.0,16.0
Amritsar,Punjab,2024-10-07,16,2024,10,7,7,25.59,71.55,1.09,0.0,0.0,10.0,0.0,4.333333333333333,9.0,11.0
Amritsar,Punjab,2024-10-08,11,2024,10,8,8,25.27,74.72,1.06,0.0,16.0,3.0,13.0,6.333333333333333,11.285714285714286,13.0
Amritsar,Punjab,2024-10-09,13,2024,10,9,9,24.58,73.52,1.51,0.0,11.0,0.0,17.0,9.0,11.0,30.0
Amritsar,Punjab,2024-10-10,30,2024,10,10,10,24.93,65.33,1.18,0.0,13.0,16.0,20.0,13.333333333333334,10.428571428571429,40.0
Amritsar,Punjab,2024-10-11,40,2024,10,11,11,25.38,58.82,1.28,0.0,30.0,11.0,10.0,18.0,11.857142857142858,61.0
Amritsar,Punjab,2024-10-12,61,2024,10,12,12,25.8,56.49,0.86,0.0,40.0,13.0,3.0,27.666666666666668,16.142857142857142,50.0
Amritsar,Punjab,2024-10-13,50,2024,10,13,13,25.18,54.24,0.89,0.0,61.0,30.0,0.0,43.666666666666664,24.428571428571427,19.0
Amritsar,Punjab,2024-10-14,19,2024,10,14,14,24.87,53.74,0.95,0.0,50.0,40.0,16.0,50.333333333333336,31.571428571428573,12.0
Amritsar,Punjab,2024-10-15,12,2024,10,15,15,25.19,57.15,1.27,0.0,19.0,61.0,11.0,43.333333333333336,32.0,20.0
Amritsar,Punjab,2024-10-16,20,2024,10,16,16,25.23,61.29,1.03,0.0,12.0,50.0,13.0,27.0,32.142857142857146,39.0
Amritsar,Punjab,2024-10-17,39,2024,10,17,17,25.75,56.61,1.1,0.0,20.0,19.0,30.0,17.0,33.142857142857146,18.0
Amritsar,Punjab,2024-10-18,18,2024,10,18,18,25.62,54.11,1.13,0.0,39.0,12.0,40.0,23.666666666666668,34.42857142857143,22.0
Amritsar,Punjab,2024-10-19,22,2024,10,19,19,24.62,61.15,1.16,0.0,18.0,20.0,61.0,25.666666666666668,31.285714285714285,14.0
Amritsar,Punjab,2024-10-20,14,2024,10,20,20,24.27,65.26,1.0,0.0,22.0,39.0,50.0,26.333333333333332,25.714285714285715,5.0
Amritsar,Punjab,2024-10-21,5,2024,10,21,21,24.69,66.67,1.17,0.0,14.0,18.0,19.0,18.0,20.571428571428573,3.0
Amritsar,Punjab,2024-10-22,3,2024,10,22,22,24.45,67.6,1.0,0.0,5.0,22.0,12.0,13.666666666666666,18.571428571428573,15.0
Amritsar,Punjab,2024-10-23,15,2024,10,23,23,24.59,64.01,2.03,0.0,3.0,14.0,20.0,7.333333333333333,17.285714285714285,12.0
Amritsar,Punjab,2024-10-24,12,2024,10,24,24,23.76,60.42,1.5,0.0,15.0,5.0,39.0,7.666666666666667,16.571428571428573,13.0
Amritsar,Punjab,2024-10-25,13,2024,10,25,25,23.97,57.66,1.62,0.0,12.0,3.0,18.0,10.0,12.714285714285714,13.0
Amritsar,Punjab,2024-10-26,13,2024,10,26,26,23.15,58.18,1.11,0.0,13.0,15.0,22.0,13.333333333333334,12.0,13.0
Amritsar,Punjab,2024-10-27,13,2024,10,27,27,24.75,54.91,0.92,0.0,13.0,12.0,14.0,12.666666666666666,10.714285714285714,23.0
Amritsar,Punjab,2024-10-28,23,2024,10,28,28,25.13,62.39,1.08,0.0,13.0,13.0,5.0,13.0,10.571428571428571,27.0
Amritsar,Punjab,2024-10-29,27,2024,10,29,29,25.88,65.17,0.99,0.0,23.0,13.0,3.0,16.333333333333332,13.142857142857142,12.0
Amritsar,Punjab,2024-10-30,12,2024,10,30,30,26.18,54.18,1.37,0.0,27.0,13.0,15.0,21.0,16.571428571428573,33.0
Amritsar,Punjab,2024-10-31,33,2024,10,31,31,24.19,55.33,2.19,0.0,12.0,23.0,12.0,20.666666666666668,16.142857142857142,87.0
Amritsar,Punjab,2024-11-01,87,2024,11,1,32,23.33,51.44,1.43,0.0,33.0,27.0,13.0,24.0,19.142857142857142,44.0
Amritsar,Punjab,2024-11-02,44,2024,11,2,33,24.14,43.31,0.85,0.0,87.0,12.0,13.0,44.0,29.714285714285715,29.0
Amritsar,Punjab,2024-11-03,29,2024,11,3,34,23.44,49.47,0.87,0.0,44.0,33.0,13.0,54.666666666666664,34.142857142857146,17.0
Amritsar,Punjab,2024-11-04,17,2024,11,4,35,24.13,47.86,1.02,0.0,29.0,87.0,23.0,53.333333333333336,36.42857142857143,5.0
Amritsar,Punjab,2024-11-05,5,2024,11,5,36,23.1,56.5,1.15,0.0,17.0,44.0,27.0,30.0,35.57142857142857,8.0
Amritsar,Punjab,2024-11-06,8,2024,11,6,37,23.38,57.46,1.2,0.0,5.0,29.0,12.0,17.0,32.42857142857143,13.0
Amritsar,Punjab,2024-11-07,13,2024,11,7,38,23.06,61.71,0.89,0.0,8.0,17.0,33.0,10.0,31.857142857142858,11.0
Amritsar,Punjab,2024-11-08,11,2024,11,8,39,23.36,62.36,0.99,0.0,13.0,5.0,87.0,8.666666666666666,29.0,7.0
Amritsar,Punjab,2024-11-09,7,2024,11,9,40,23.56,62.35,0.85,0.0,11.0,8.0,44.0,10.666666666666666,18.142857142857142,2.0
Amritsar,Punjab,2024-11-10,2,2024,11,10,41,23.81,61.34,0.64,0.0,7.0,13.0,29.0,10.333333333333334,12.857142857142858,1.0
Amritsar,Punjab,2024-11-11,1,2024,11,11,42,23.35,63.5,1.04,1.16,2.0,11.0,17.0,6.666666666666667,9.0,5.0
Amritsar,Punjab,2024-11-12,5,2024,11,12,43,22.63,61.84,1.03,0.46,1.0,7.0,5.0,3.3333333333333335,6.714285714285714,10.0
Amritsar,Punjab,2024-11-13,10,2024,11,13,44,21.83,54.1,1.02,0.0,5.0,2.0,8.0,2.6666666666666665,6.714285714285714,0.0
Amritsar,Punjab,2024-11-14,0,2024,11,14,45,20.88,57.44,0.95,0.0,10.0,1.0,13.0,5.333333333333333,7.0,0.0
Amritsar,Punjab,2024-11-15,0,2024,11,15,46,20.66,58.82,1.59,0.0,0.0,5.0,11.0,5.0,5.142857142857143,0.0
Amritsar,Punjab,2024-11-16,0,2024,11,16,47,19.05,60.81,1.26,0.0,0.0,10.0,7.0,3.3333333333333335,3.5714285714285716,30.0
Amritsar,Punjab,2024-11-17,30,2024,11,17,48,19.03,52.83,1.51,0.01,0.0,0.0,2.0,0.0,2.5714285714285716,57.0
Amritsar,Punjab,2024-11-18,57,2024,11,18,49,18.95,49.8,1.37,0.0,30.0,0.0,1.0,10.0,6.571428571428571,36.0
Amritsar,Punjab,2024-11-19,36,2024,11,19,50,19.14,44.93,1.12,0.0,57.0,0.0,5.0,29.0,14.571428571428571,20.0
Amritsar,Punjab,2024-11-20,20,2024,11,20,51,18.62,42.91,1.2,0.0,36.0,30.0,10.0,41.0,19.0,5.0
Amritsar,Punjab,2024-11-21,5,2024,11,21,52,18.9,40.85,1.19,0.0,20.0,57.0,0.0,37.666666666666664,20.428571428571427,5.0
Amritsar,Punjab,2024-11-22,5,2024,11,22,53,18.72,46.16,0.94,0.0,5.0,36.0,0.0,20.333333333333332,21.142857142857142,2.0
Amritsar,Punjab,2024-11-23,2,2024,11,23,54,19.55,47.06,0.75,0.0,5.0,20.0,0.0,10.0,21.857142857142858,8.0
Amritsar,Punjab,2024-11-24,8,2024,11,24,55,18.38,54.53,1.3,0.01,2.0,5.0,30.0,4.0,22.142857142857142,2.0
Amritsar,Punjab,2024-11-25,2,2024,11,25,56,17.12,56.9,1.54,0.0,8.0,5.0,57.0,5.0,19.0,2.0
Amritsar,Punjab,2024-11-26,2,2024,11,26,57,17.04,51.7,1.12,0.0,2.0,2.0,36.0,4.0,11.142857142857142,0.0
Amritsar,Punjab,2024-11-27,0,2024,11,27,58,16.73,48.54,1.17,0.0,2.0,8.0,20.0,4.0,6.285714285714286,0.0
Amritsar,Punjab,2024-11-28,0,2024,11,28,59,17.29,45.56,1.14,0.0,0.0,2.0,5.0,1.3333333333333333,3.4285714285714284,1.0
Amritsar,Punjab,2024-11-29,1,2024,11,29,60,17.56,43.75,1.03,0.0,0.0,2.0,5.0,0.6666666666666666,2.7142857142857144,0.0
Amritsar,Punjab,2024-11-30,0,2024,11,30,61,16.58,44.86,1.14,0.0,1.0,0.0,2.0,0.3333333333333333,2.142857142857143,5.0
Amritsar,Punjab,2025-10-01,5,2025,10,1,1,27.48,76.7,1.0,0.08,0.0,0.0,8.0,0.3333333333333333,1.8571428571428572,2.0
Amritsar,Punjab,2025-10-02,2,2025,10,2,2,27.78,75.84,1.01,0.38,5.0,1.0,2.0,2.0,1.4285714285714286,9.0
Amritsar,Punjab,2025-10-03,9,2025,10,3,3,26.82,81.07,0.95,2.9,2.0,0.0,2.0,2.3333333333333335,1.4285714285714286,14.0
Amritsar,Punjab,2025-10-04,14,2025,10,4,4,26.33,79.53,1.34,0.53,9.0,5.0,0.0,5.333333333333333,2.4285714285714284,0.0
Amritsar,Punjab,2025-10-05,0,2025,10,5,5,25.77,77.34,1.13,15.49,14.0,2.0,0.0,8.333333333333334,4.428571428571429,0.0
Amritsar,Punjab,2025-10-06,0,2025,10,6,6,22.36,87.4,2.37,14.78,0.0,9.0,1.0,7.666666666666667,4.428571428571429,0.0
Amritsar,Punjab,2025-10-07,0,2025,10,7,7,20.9,86.7,1.18,19.94,0.0,14.0,0.0,4.666666666666667,4.285714285714286,0.0
Amritsar,Punjab,2025-10-08,0,2025,10,8,8,21.39,81.23,1.12,0.19,0.0,0.0,5.0,0.0,4.285714285714286,1.0
Amritsar,Punjab,2025-10-09,1,2025,10,9,9,22.5,73.03,0.94,0.06,0.0,0.0,2.0,0.0,3.5714285714285716,4.0
Amritsar,Punjab,2025-10-10,4,2025,10,10,10,22.47,73.94,1.22,0.01,1.0,0.0,9.0,0.3333333333333333,3.4285714285714284,13.0
Amritsar,Punjab,2025-10-11,13,2025,10,11,11,22.68,74.01,1.21,0.0,4.0,0.0,14.0,1.6666666666666667,2.7142857142857144,10.0
Amritsar,Punjab,2025-10-12,10,2025,10,12,12,22.34,72.33,1.17,0.0,13.0,1.0,0.0,6.0,2.5714285714285716,5.0
Amritsar,Punjab,2025-10-13,5,2025,10,13,13,22.83,67.99,1.22,0.0,10.0,4.0,0.0,9.0,4.0,7.0
Amritsar,Punjab,2025-10-14,7,2025,10,14,14,23.27,67.82,1.06,0.0,5.0,13.0,0.0,9.333333333333334,4.714285714285714,12.0
Amritsar,Punjab,2025-10-15,12,2025,10,15,15,23.82,70.43,0.87,0.0,7.0,10.0,0.0,7.333333333333333,5.714285714285714,16.0
Amritsar,Punjab,2025-10-16,16,2025,10,16,16,23.84,72.18,1.26,0.0,12.0,5.0,1.0,8.0,7.428571428571429,8.0
Amritsar,Punjab,2025-10-17,8,2025,10,17,17,23.55,71.76,1.19,0.0,16.0,7.0,4.0,11.666666666666666,9.571428571428571,6.0
Amritsar,Punjab,2025-10-18,6,2025,10,18,18,23.98,67.83,1.0,0.0,8.0,12.0,13.0,12.0,10.142857142857142,45.0
Amritsar,Punjab,2025-10-19,45,2025,10,19,19,24.3,65.42,1.09,0.0,6.0,16.0,10.0,10.0,9.142857142857142,20.0
Amritsar,Punjab,2025-10-20,20,2025,10,20,20,23.64,61.5,1.01,0.0,45.0,8.0,5.0,19.666666666666668,14.142857142857142,19.0
Amritsar,Punjab,2025-10-21,19,2025,10,21,21,23.23,58.34,1.15,0.0,20.0,6.0,7.0,23.666666666666668,16.285714285714285,22.0
Amritsar,Punjab,2025-10-22,22,2025,10,22,22,22.94,60.24,0.88,0.01,19.0,45.0,12.0,28.0,18.0,16.0
Amritsar,Punjab,2025-10-23,16,2025,10,23,23,23.05,63.4,1.22,0.0,22.0,20.0,16.0,20.333333333333332,19.428571428571427,1.0
Amritsar,Punjab,2025-10-24,1,2025,10,24,24,22.68,64.6,1.2,0.02,16.0,19.0,8.0,19.0,19.428571428571427,13.0
Amritsar,Punjab,2025-10-25,13,2025,10,25,25,22.43,63.69,0.99,0.0,1.0,22.0,6.0,13.0,18.428571428571427,22.0
Amritsar,Punjab,2025-10-26,22,2025,10,26,26,22.42,64.17,0.92,0.0,13.0,16.0,45.0,10.0,19.428571428571427,24.0
Amritsar,Punjab,2025-10-27,24,2025,10,27,27,23.56,60.7,0.73,0.0,22.0,1.0,20.0,12.0,16.142857142857142,6.0
Amritsar,Punjab,2025-10-28,6,2025,10,28,28,22.27,69.16,1.08,0.0,24.0,13.0,19.0,19.666666666666668,16.714285714285715,7.0
Amritsar,Punjab,2025-10-29,7,2025,10,29,29,21.98,71.82,1.15,0.0,6.0,22.0,22.0,17.333333333333332,14.857142857142858,23.0
Amritsar,Punjab,2025-10-30,23,2025,10,30,30,22.62,69.71,0.89,0.0,7.0,24.0,16.0,12.333333333333334,12.714285714285714,27.0
Amritsar,Punjab,2025-10-31,27,2025,10,31,31,22.53,66.09,1.21,0.0,23.0,6.0,1.0,12.0,13.714285714285714,37.0
Amritsar,Punjab,2025-11-01,37,2025,11,1,32,21.68,62.57,1.24,0.0,27.0,7.0,13.0,19.0,17.428571428571427,28.0
Amritsar,Punjab,2025-11-02,28,2025,11,2,33,21.08,63.45,1.37,0.0,37.0,23.0,22.0,29.0,20.857142857142858,9.0
Amritsar,Punjab,2025-11-03,9,2025,11,3,34,20.54,62.44,1.36,0.0,28.0,27.0,24.0,30.666666666666668,21.714285714285715,26.0
Amritsar,Punjab,2025-11-04,26,2025,11,4,35,19.67,69.53,1.86,2.16,9.0,37.0,6.0,24.666666666666668,19.571428571428573,29.0
Amritsar,Punjab,2025-11-05,29,2025,11,5,36,18.87,70.89,1.65,0.26,26.0,28.0,7.0,21.0,22.428571428571427,23.0
Amritsar,Punjab,2025-11-06,23,2025,11,6,37,17.04,59.4,1.51,0.0,29.0,9.0,23.0,21.333333333333332,25.571428571428573,8.0
Amritsar,Punjab,2025-11-07,8,2025,11,7,38,17.93,48.79,1.23,0.0,23.0,26.0,27.0,26.0,25.571428571428573,13.0
Amritsar,Punjab,2025-11-08,13,2025,11,8,39,18.19,48.39,1.04,0.0,8.0,29.0,37.0,20.0,22.857142857142858,15.0
Amritsar,Punjab,2025-11-09,15,2025,11,9,40,17.86,53.07,1.33,0.0,13.0,23.0,28.0,14.666666666666666,19.428571428571427,9.0
Amritsar,Punjab,2025-11-10,9,2025,11,10,41,17.85,50.39,1.18,0.0,15.0,8.0,9.0,12.0,17.571428571428573,7.0
Amritsar,Punjab,2025-11-11,7,2025,11,11,42,17.66,53.34,1.18,0.0,9.0,13.0,26.0,12.333333333333334,17.571428571428573,4.0
Amritsar,Punjab,2025-11-12,4,2025,11,12,43,17.12,54.4,1.46,0.0,7.0,15.0,29.0,10.333333333333334,14.857142857142858,2.0
Amritsar,Punjab,2025-11-13,2,2025,11,13,44,17.1,54.53,1.2,0.0,4.0,9.0,23.0,6.666666666666667,11.285714285714286,2.0
Amritsar,Punjab,2025-11-14,2,2025,11,14,45,17.1,50.56,0.91,0.0,2.0,7.0,8.0,4.333333333333333,8.285714285714286,2.0
Amritsar,Punjab,2025-11-15,2,2025,11,15,46,16.93,49.56,1.07,0.0,2.0,4.0,13.0,2.6666666666666665,7.428571428571429,6.0
Amritsar,Punjab,2025-11-16,6,2025,11,16,47,16.3,54.88,1.26,0.0,2.0,2.0,15.0,2.0,5.857142857142857,0.0
Amritsar,Punjab,2025-11-17,0,2025,11,17,48,17.0,52.31,0.95,0.0,6.0,2.0,9.0,3.3333333333333335,4.571428571428571,0.0
Amritsar,Punjab,2025-11-18,0,2025,11,18,49,16.47,56.65,0.97,0.0,0.0,2.0,7.0,2.6666666666666665,3.2857142857142856,0.0
Amritsar,Punjab,2025-11-19,0,2025,11,19,50,16.99,54.61,0.81,0.0,0.0,6.0,4.0,2.0,2.2857142857142856,0.0
Amritsar,Punjab,2025-11-20,0,2025,11,20,51,17.63,56.52,0.66,0.0,0.0,0.0,2.0,0.0,1.7142857142857142,0.0
Amritsar,Punjab,2025-11-21,0,2025,11,21,52,17.26,61.8,0.77,0.0,0.0,0.0,2.0,0.0,1.4285714285714286,1.0
Amritsar,Punjab,2025-11-22,1,2025,11,22,53,16.32,63.07,1.28,0.0,0.0,0.0,2.0,0.0,1.1428571428571428,4.0
Amritsar,Punjab,2025-11-23,4,2025,11,23,54,15.96,55.44,0.91,0.0,1.0,0.0,6.0,0.3333333333333333,1.0,0.0
Amritsar,Punjab,2025-11-24,0,2025,11,24,55,15.14,55.65,1.19,0.0,4.0,0.0,0.0,1.6666666666666667,0.7142857142857143,0.0
Amritsar,Punjab,2025-11-25,0,2025,11,25,56,15.04,54.94,1.07,0.0,0.0,1.0,0.0,1.6666666666666667,0.7142857142857143,0.0
Amritsar,Punjab,2025-11-26,0,2025,11,26,57,15.07,53.11,0.93,0.0,0.0,4.0,0.0,1.3333333333333333,0.7142857142857143,0.0
Amritsar,Punjab,2025-11-27,0,2025,11,27,58,15.16,52.08,0.76,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0
Amritsar,Punjab,2025-11-28,0,2025,11,28,59,15.28,52.37,0.94,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0
Amritsar,Punjab,2025-11-29,0,2025,11,29,60,15.12,52.55,0.98,0.0,0.0,0.0,1.0,0.0,0.7142857142857143,1.0
Barnala,Punjab,2023-10-08,0,2023,10,8,8,26.64,62.77,1.31,0.0,2.0,1.0,0.0,1.6666666666666667,1.2857142857142858,0.0
Barnala,Punjab,2023-10-09,0,2023,10,9,9,26.98,64.41,0.99,0.0,0.0,2.0,1.0,1.3333333333333333,1.2857142857142858,0.0
Barnala,Punjab,2023-10-10,0,2023,10,10,10,25.4,72.32,1.47,11.63,0.0,2.0,2.0,0.6666666666666666,1.1428571428571428,0.0
Barnala,Punjab,2023-10-11,0,2023,10,11,11,24.45,64.93,1.3,0.0,0.0,0.0,1.0,0.0,0.8571428571428571,2.0
Barnala,Punjab,2023-10-12,2,2023,10,12,12,24.66,56.08,1.0,0.0,0.0,0.0,1.0,0.0,0.7142857142857143,2.0
Barnala,Punjab,2023-10-13,2,2023,10,13,13,24.62,60.23,1.12,0.0,2.0,0.0,2.0,0.6666666666666666,0.8571428571428571,1.0
Barnala,Punjab,2023-10-14,1,2023,10,14,14,25.14,60.89,1.48,2.2,2.0,0.0,2.0,1.3333333333333333,0.8571428571428571,0.0
Barnala,Punjab,2023-10-15,0,2023,10,15,15,23.99,65.95,0.97,2.71,1.0,2.0,0.0,1.6666666666666667,0.7142857142857143,0.0
Barnala,Punjab,2023-10-16,0,2023,10,16,16,21.83,79.56,1.85,43.33,0.0,2.0,0.0,1.0,0.7142857142857143,0.0
Barnala,Punjab,2023-10-17,0,2023,10,17,17,21.26,82.48,1.42,4.32,0.0,1.0,0.0,0.3333333333333333,0.7142857142857143,0.0
Barnala,Punjab,2023-10-18,0,2023,10,18,18,20.29,78.06,1.81,0.2,0.0,0.0,0.0,0.0,0.7142857142857143,1.0
Barnala,Punjab,2023-10-19,1,2023,10,19,19,20.47,69.91,1.33,0.0,0.0,0.0,2.0,0.0,0.7142857142857143,0.0
Barnala,Punjab,2023-10-20,0,2023,10,20,20,21.05,65.37,0.94,0.0,1.0,0.0,2.0,0.3333333333333333,0.5714285714285714,2.0
Barnala,Punjab,2023-10-21,2,2023,10,21,21,21.61,62.56,0.93,0.0,0.0,0.0,1.0,0.3333333333333333,0.2857142857142857,4.0
Barnala,Punjab,2023-10-22,4,2023,10,22,22,21.58,67.47,1.13,0.25,2.0,1.0,0.0,1.0,0.42857142857142855,1.0
Barnala,Punjab,2023-10-23,1,2023,10,23,23,21.2,75.06,1.4,0.0,4.0,0.0,0.0,2.0,1.0,6.0
Barnala,Punjab,2023-10-24,6,2023,10,24,24,22.21,69.34,1.22,0.01,1.0,2.0,0.0,2.3333333333333335,1.1428571428571428,4.0
Barnala,Punjab,2023-10-25,4,2023,10,25,25,21.86,69.73,1.34,0.0,6.0,4.0,0.0,3.6666666666666665,2.0,8.0
Barnala,Punjab,2023-10-26,8,2023,10,26,26,22.23,59.23,1.34,0.0,4.0,1.0,1.0,3.6666666666666665,2.5714285714285716,21.0
Barnala,Punjab,2023-10-27,21,2023,10,27,27,22.43,55.62,1.0,0.0,8.0,6.0,0.0,6.0,3.5714285714285716,2.0
