date,state,district,fire_count,fire_lag_1d,fire_lag_3d,fire_lag_7d,fire_mean_3d,fire_mean_7d
2024-11-01,Haryana,Ambala,1.0,3.0,1.0,8.0,2.6666666666666665,3.4285714285714284
2024-11-01,Haryana,Bhiwani,3.0,1.0,1.0,1.0,2.0,1.8571428571428572
2024-11-01,Haryana,Faridabad,1.0,2.0,1.0,2.0,1.3333333333333333,1.5714285714285714
2024-11-01,Haryana,Fatehabad,26.0,27.0,4.0,11.0,13.0,8.0
2024-11-01,Haryana,Gurugram,2.0,2.0,1.0,4.0,1.3333333333333333,2.0
2024-11-01,Haryana,Hisar,12.0,10.0,7.0,6.0,6.666666666666667,5.285714285714286
2024-11-01,Haryana,Jhajjar,2.0,1.0,2.0,3.0,1.6666666666666667,2.4285714285714284
2024-11-01,Haryana,Jind,15.0,9.0,2.0,2.0,4.333333333333333,3.0
2024-11-01,Haryana,Kaithal,15.0,5.0,10.0,7.0,7.666666666666667,5.857142857142857
2024-11-01,Haryana,Karnal,9.0,3.0,2.0,5.0,2.0,2.4285714285714284
2024-11-01,Haryana,Kurukshetra,6.0,9.0,2.0,7.0,8.666666666666666,6.0
2024-11-01,Haryana,Palwal,5.0,5.0,6.0,2.0,4.333333333333333,3.0
2024-11-01,Haryana,Panchkula,1.0,2.0,1.0,4.0,1.3333333333333333,1.5714285714285714
2024-11-01,Haryana,Panipat,3.0,1.0,1.0,11.0,1.0,3.5714285714285716
2024-11-01,Haryana,Rewari,2.0,1.0,2.0,2.0,2.0,1.7142857142857142
2024-11-01,Haryana,Rohtak,1.0,4.0,1.0,1.0,2.0,1.8571428571428572
2024-11-01,Haryana,Sirsa,21.0,11.0,3.0,12.0,7.0,7.285714285714286
2024-11-01,Haryana,Sonipat,3.0,2.0,1.0,1.0,1.3333333333333333,1.5714285714285714
2024-11-01,Haryana,Yamunanagar,7.0,5.0,1.0,3.0,2.3333333333333335,3.0
2024-11-01,Punjab,Amritsar,87.0,33.0,27.0,13.0,24.0,19.142857142857142
2024-11-01,Punjab,Barnala,23.0,18.0,8.0,4.0,11.333333333333334,7.714285714285714
2024-11-01,Punjab,Bathinda,67.0,46.0,17.0,6.0,29.333333333333332,19.285714285714285
2024-11-01,Punjab,Faridkot,36.0,15.0,13.0,3.0,16.333333333333332,10.857142857142858
2024-11-01,Punjab,Fatehgarh Sahib,54.0,56.0,10.0,10.0,29.333333333333332,21.285714285714285
2024-11-01,Punjab,Fazilka,9.0,2.0,7.0,2.0,3.3333333333333335,3.7142857142857144
2024-11-01,Punjab,Ferozepur,122.0,87.0,60.0,26.0,61.0,49.285714285714285
2024-11-01,Punjab,Gurdaspur,70.0,31.0,27.0,14.0,25.0,18.0
2024-11-01,Punjab,Hoshiarpur,4.0,10.0,2.0,1.0,5.333333333333333,3.2857142857142856
2024-11-01,Punjab,Jalandhar,27.0,20.0,5.0,1.0,10.666666666666666,6.714285714285714
2024-11-01,Punjab,Kapurthala,74.0,50.0,26.0,13.0,32.666666666666664,21.571428571428573
2024-11-01,Punjab,Ludhiana,72.0,25.0,12.0,2.0,13.333333333333334,10.285714285714286
2024-11-01,Punjab,Malerkotla,34.0,4.0,10.0,2.0,6.666666666666667,4.714285714285714
2024-11-01,Punjab,Mansa,80.0,49.0,36.0,3.0,37.666666666666664,24.0
2024-11-01,Punjab,Moga,48.0,34.0,8.0,4.0,18.333333333333332,12.714285714285714
2024-11-01,Punjab,Pathankot,2.0,1.0,1.0,,1.0,
2024-11-01,Punjab,Patiala,96.0,53.0,57.0,37.0,47.666666666666664,36.857142857142854
2024-11-01,Punjab,Rupnagar,4.0,1.0,1.0,1.0,1.6666666666666667,1.5714285714285714
2024-11-01,Punjab,S A S Nagar,9.0,6.0,1.0,6.0,3.6666666666666665,3.7142857142857144
2024-11-01,Punjab,Sangrur,216.0,143.0,66.0,18.0,95.33333333333333,57.285714285714285
2024-11-01,Punjab,Shahid Bhagat Singh Nagar,14.0,5.0,3.0,4.0,3.3333333333333335,2.4285714285714284
2024-11-01,Punjab,Sri Muktsar Sahib,45.0,7.0,4.0,1.0,5.0,3.142857142857143
2024-11-01,Punjab,Tarn Taran,139.0,50.0,40.0,18.0,40.0,32.142857142857146
2024-11-02,Haryana,Ambala,3.0,1.0,4.0,2.0,2.6666666666666665,2.4285714285714284
2024-11-02,Haryana,Faridabad,4.0,1.0,1.0,2.0,1.3333333333333333,1.4285714285714286
2024-11-02,Haryana,Fatehabad,7.0,26.0,8.0,1.0,20.333333333333332,10.142857142857142
2024-11-02,Haryana,Gurugram,2.0,2.0,1.0,4.0,1.6666666666666667,1.7142857142857142
2024-11-02,Haryana,Hisar,10.0,12.0,3.0,6.0,8.333333333333334,6.142857142857143
2024-11-02,Haryana,Jhajjar,7.0,2.0,2.0,2.0,1.6666666666666667,2.2857142857142856
2024-11-02,Haryana,Jind,17.0,15.0,2.0,1.0,8.666666666666666,4.857142857142857
2024-11-02,Haryana,Kaithal,6.0,15.0,8.0,5.0,9.333333333333334,7.0
2024-11-02,Haryana,Karnal,6.0,9.0,1.0,2.0,4.333333333333333,3.0
2024-11-02,Haryana,Kurukshetra,2.0,6.0,15.0,2.0,10.0,5.857142857142857
2024-11-02,Haryana,Palwal,7.0,5.0,2.0,3.0,4.0,3.4285714285714284
2024-11-02,Haryana,Panchkula,3.0,1.0,1.0,1.0,1.3333333333333333,1.1428571428571428
2024-11-02,Haryana,Panipat,1.0,3.0,1.0,5.0,1.6666666666666667,2.4285714285714284
2024-11-02,Haryana,Rohtak,1.0,1.0,1.0,2.0,2.0,1.8571428571428572
2024-11-02,Haryana,Sirsa,7.0,21.0,7.0,2.0,13.0,8.571428571428571
2024-11-02,Haryana,Sonipat,3.0,3.0,1.0,2.0,2.0,1.8571428571428572
2024-11-02,Haryana,Yamunanagar,6.0,7.0,1.0,5.0,4.333333333333333,3.5714285714285716
2024-11-02,Punjab,Amritsar,44.0,87.0,12.0,13.0,44.0,29.714285714285715
2024-11-02,Punjab,Barnala,16.0,23.0,8.0,1.0,16.333333333333332,10.428571428571429
2024-11-02,Punjab,Bathinda,66.0,67.0,25.0,6.0,46.0,28.0
2024-11-02,Punjab,Faridkot,20.0,36.0,21.0,5.0,24.0,15.571428571428571
2024-11-02,Punjab,Fatehgarh Sahib,11.0,54.0,22.0,7.0,44.0,27.571428571428573
2024-11-02,Punjab,Fazilka,9.0,9.0,1.0,6.0,4.0,4.714285714285714
2024-11-02,Punjab,Ferozepur,136.0,122.0,36.0,34.0,81.66666666666667,63.0
2024-11-02,Punjab,Gurdaspur,32.0,70.0,17.0,4.0,39.333333333333336,26.0
2024-11-02,Punjab,Hoshiarpur,5.0,4.0,4.0,1.0,6.0,3.7142857142857144
2024-11-02,Punjab,Jalandhar,27.0,27.0,7.0,1.0,18.0,10.428571428571429
2024-11-02,Punjab,Kapurthala,29.0,74.0,22.0,9.0,48.666666666666664,30.285714285714285
2024-11-02,Punjab,Ludhiana,25.0,72.0,3.0,15.0,33.333333333333336,20.285714285714285
2024-11-02,Punjab,Malerkotla,11.0,34.0,6.0,2.0,14.666666666666666,9.285714285714286
2024-11-02,Punjab,Mansa,58.0,80.0,28.0,7.0,52.333333333333336,35.0
2024-11-02,Punjab,Moga,50.0,48.0,13.0,6.0,31.666666666666668,19.0
2024-11-02,Punjab,Pathankot,2.0,2.0,1.0,1.0,1.3333333333333333,1.2857142857142858
2024-11-02,Punjab,Patiala,45.0,96.0,33.0,11.0,60.666666666666664,45.285714285714285
2024-11-02,Punjab,Rupnagar,2.0,4.0,3.0,1.0,2.6666666666666665,2.0
2024-11-02,Punjab,S A S Nagar,5.0,9.0,4.0,4.0,6.333333333333333,4.142857142857143
2024-11-02,Punjab,Sangrur,167.0,216.0,77.0,12.0,145.33333333333334,85.57142857142857
2024-11-02,Punjab,Shahid Bhagat Singh Nagar,6.0,14.0,2.0,1.0,7.0,3.857142857142857
2024-11-02,Punjab,Sri Muktsar Sahib,25.0,45.0,4.0,1.0,18.666666666666668,9.428571428571429
2024-11-02,Punjab,Tarn Taran,105.0,139.0,30.0,32.0,73.0,49.42857142857143
2024-11-03,Haryana,Faridabad,2.0,4.0,2.0,1.0,2.3333333333333335,1.7142857142857142
2024-11-03,Haryana,Fatehabad,4.0,7.0,27.0,1.0,20.0,11.0
2024-11-03,Haryana,Gurugram,1.0,2.0,2.0,1.0,2.0,1.4285714285714286
2024-11-03,Haryana,Hisar,6.0,10.0,10.0,2.0,10.666666666666666,6.714285714285714
2024-11-03,Haryana,Jhajjar,3.0,7.0,1.0,1.0,3.3333333333333335,3.0
2024-11-03,Haryana,Jind,5.0,17.0,9.0,1.0,13.666666666666666,7.142857142857143
2024-11-03,Haryana,Kaithal,1.0,6.0,5.0,3.0,8.666666666666666,7.142857142857143
2024-11-03,Haryana,Karnal,1.0,6.0,3.0,1.0,6.0,3.5714285714285716
2024-11-03,Haryana,Panchkula,4.0,3.0,2.0,1.0,2.0,1.4285714285714286
2024-11-03,Haryana,Rewari,2.0,2.0,3.0,1.0,2.0,1.7142857142857142
2024-11-03,Haryana,Rohtak,2.0,1.0,4.0,1.0,2.0,1.7142857142857142
2024-11-03,Haryana,Sirsa,4.0,7.0,11.0,9.0,13.0,9.285714285714286
2024-11-03,Haryana,Sonipat,2.0,3.0,2.0,2.0,2.6666666666666665,2.0
2024-11-03,Punjab,Amritsar,29.0,44.0,33.0,13.0,54.666666666666664,34.142857142857146
2024-11-03,Punjab,Barnala,13.0,16.0,18.0,7.0,19.0,12.571428571428571
2024-11-03,Punjab,Bathinda,36.0,66.0,46.0,12.0,59.666666666666664,36.57142857142857
2024-11-03,Punjab,Faridkot,11.0,20.0,15.0,6.0,23.666666666666668,17.714285714285715
2024-11-03,Punjab,Fatehgarh Sahib,10.0,11.0,56.0,39.0,40.333333333333336,28.142857142857142
2024-11-03,Punjab,Fazilka,4.0,9.0,2.0,4.0,6.666666666666667,5.142857142857143
2024-11-03,Punjab,Ferozepur,43.0,136.0,87.0,64.0,115.0,77.57142857142857
2024-11-03,Punjab,Gurdaspur,18.0,32.0,31.0,18.0,44.333333333333336,30.0
2024-11-03,Punjab,Hoshiarpur,1.0,5.0,10.0,2.0,6.333333333333333,4.285714285714286
2024-11-03,Punjab,Jalandhar,3.0,27.0,20.0,5.0,24.666666666666668,14.142857142857142
2024-11-03,Punjab,Kapurthala,14.0,29.0,50.0,6.0,51.0,33.142857142857146
2024-11-03,Punjab,Ludhiana,15.0,25.0,25.0,7.0,40.666666666666664,21.714285714285715
2024-11-03,Punjab,Malerkotla,7.0,11.0,4.0,3.0,16.333333333333332,10.571428571428571
2024-11-03,Punjab,Mansa,29.0,58.0,49.0,14.0,62.333333333333336,42.285714285714285
2024-11-03,Punjab,Moga,29.0,50.0,34.0,10.0,44.0,25.285714285714285
2024-11-03,Punjab,Patiala,24.0,45.0,53.0,28.0,64.66666666666667,50.142857142857146
2024-11-03,Punjab,Rupnagar,1.0,2.0,1.0,1.0,2.3333333333333335,2.142857142857143
2024-11-03,Punjab,S A S Nagar,2.0,5.0,6.0,3.0,6.666666666666667,4.285714285714286
2024-11-03,Punjab,Sangrur,86.0,167.0,143.0,34.0,175.33333333333334,107.71428571428571
2024-11-03,Punjab,Shahid Bhagat Singh Nagar,2.0,6.0,5.0,1.0,8.333333333333334,4.571428571428571
2024-11-03,Punjab,Sri Muktsar Sahib,15.0,25.0,7.0,2.0,25.666666666666668,12.857142857142858
2024-11-03,Punjab,Tarn Taran,26.0,105.0,50.0,29.0,98.0,59.857142857142854
2024-11-04,Haryana,Ambala,1.0,3.0,3.0,3.0,2.3333333333333335,2.5714285714285716
2024-11-04,Haryana,Charkhi Dadri,1.0,1.0,,,,
2024-11-04,Haryana,Faridabad,2.0,2.0,1.0,2.0,2.3333333333333335,1.8571428571428572
2024-11-04,Haryana,Fatehabad,6.0,4.0,26.0,4.0,12.333333333333334,11.428571428571429
2024-11-04,Haryana,Gurugram,1.0,1.0,2.0,1.0,1.6666666666666667,1.4285714285714286
2024-11-04,Haryana,Hisar,5.0,6.0,12.0,3.0,9.333333333333334,7.285714285714286
2024-11-04,Haryana,Jind,1.0,5.0,15.0,4.0,12.333333333333334,7.714285714285714
2024-11-04,Haryana,Kaithal,5.0,1.0,15.0,3.0,7.333333333333333,6.857142857142857
2024-11-04,Haryana,Mahendragarh,1.0,1.0,,,,
2024-11-04,Haryana,Panchkula,1.0,4.0,1.0,1.0,2.6666666666666665,1.8571428571428572
2024-11-04,Haryana,Panipat,3.0,1.0,1.0,3.0,1.6666666666666667,1.8571428571428572
2024-11-04,Haryana,Sirsa,4.0,4.0,21.0,7.0,10.666666666666666,8.571428571428571
2024-11-04,Haryana,Sonipat,3.0,2.0,3.0,2.0,2.6666666666666665,2.0
2024-11-04,Haryana,Yamunanagar,1.0,6.0,5.0,4.0,6.0,3.7142857142857144
2024-11-04,Punjab,Amritsar,17.0,29.0,87.0,23.0,53.333333333333336,36.42857142857143
2024-11-04,Punjab,Barnala,9.0,13.0,23.0,8.0,17.333333333333332,13.428571428571429
2024-11-04,Punjab,Bathinda,28.0,36.0,67.0,23.0,56.333333333333336,40.0
2024-11-04,Punjab,Faridkot,3.0,11.0,36.0,13.0,22.333333333333332,18.428571428571427
2024-11-04,Punjab,Fatehgarh Sahib,3.0,10.0,54.0,5.0,25.0,24.0
2024-11-04,Punjab,Fazilka,4.0,4.0,9.0,4.0,7.333333333333333,5.142857142857143
2024-11-04,Punjab,Ferozepur,24.0,43.0,122.0,38.0,100.33333333333333,74.57142857142857
2024-11-04,Punjab,Gurdaspur,22.0,18.0,70.0,15.0,40.0,30.0
2024-11-04,Punjab,Hoshiarpur,5.0,1.0,4.0,3.0,3.3333333333333335,4.142857142857143
2024-11-04,Punjab,Jalandhar,6.0,3.0,27.0,8.0,19.0,13.857142857142858
2024-11-04,Punjab,Kapurthala,16.0,14.0,74.0,25.0,39.0,34.285714285714285
2024-11-04,Punjab,Ludhiana,15.0,15.0,72.0,8.0,37.333333333333336,22.857142857142858
2024-11-04,Punjab,Malerkotla,5.0,7.0,34.0,6.0,17.333333333333332,11.142857142857142
2024-11-04,Punjab,Mansa,20.0,29.0,80.0,31.0,55.666666666666664,44.42857142857143
2024-11-04,Punjab,Moga,24.0,29.0,48.0,14.0,42.333333333333336,28.0
2024-11-04,Punjab,Patiala,16.0,24.0,96.0,39.0,55.0,49.57142857142857
2024-11-04,Punjab,Rupnagar,2.0,1.0,4.0,3.0,2.3333333333333335,2.142857142857143
2024-11-04,Punjab,S A S Nagar,1.0,2.0,9.0,2.0,5.333333333333333,4.142857142857143
2024-11-04,Punjab,Sangrur,108.0,86.0,216.0,51.0,156.33333333333334,115.14285714285714
2024-11-04,Punjab,Shahid Bhagat Singh Nagar,3.0,2.0,14.0,1.0,7.333333333333333,4.714285714285714
2024-11-04,Punjab,Sri Muktsar Sahib,9.0,15.0,45.0,3.0,28.333333333333332,14.714285714285714
2024-11-04,Punjab,Tarn Taran,25.0,26.0,139.0,26.0,90.0,59.42857142857143
2024-11-05,Haryana,Ambala,1.0,1.0,1.0,3.0,1.6666666666666667,2.2857142857142856
2024-11-05,Haryana,Bhiwani,1.0,3.0,4.0,3.0,2.6666666666666665,2.142857142857143
2024-11-05,Haryana,Faridabad,1.0,2.0,4.0,1.0,2.6666666666666665,1.8571428571428572
2024-11-05,Haryana,Hisar,2.0,5.0,10.0,7.0,7.0,7.571428571428571
2024-11-05,Haryana,Jind,3.0,1.0,17.0,2.0,7.666666666666667,7.285714285714286
2024-11-05,Haryana,Kaithal,1.0,5.0,6.0,10.0,4.0,7.142857142857143
2024-11-05,Haryana,Karnal,1.0,1.0,9.0,3.0,5.333333333333333,3.5714285714285716
2024-11-05,Haryana,Rewari,1.0,2.0,1.0,2.0,1.6666666666666667,1.8571428571428572
2024-11-05,Haryana,Sirsa,3.0,4.0,7.0,3.0,5.0,8.142857142857142
2024-11-05,Punjab,Amritsar,5.0,17.0,44.0,27.0,30.0,35.57142857142857
2024-11-05,Punjab,Barnala,8.0,9.0,16.0,8.0,12.666666666666666,13.571428571428571
2024-11-05,Punjab,Bathinda,18.0,28.0,66.0,17.0,43.333333333333336,40.714285714285715
2024-11-05,Punjab,Faridkot,10.0,3.0,20.0,13.0,11.333333333333334,17.0
2024-11-05,Punjab,Fatehgarh Sahib,4.0,3.0,11.0,10.0,8.0,23.714285714285715
2024-11-05,Punjab,Ferozepur,20.0,24.0,136.0,60.0,67.66666666666667,72.57142857142857
2024-11-05,Punjab,Gurdaspur,4.0,22.0,32.0,27.0,24.0,31.0
2024-11-05,Punjab,Hoshiarpur,1.0,5.0,5.0,2.0,3.6666666666666665,4.428571428571429
2024-11-05,Punjab,Jalandhar,3.0,6.0,27.0,5.0,12.0,13.571428571428571
2024-11-05,Punjab,Kapurthala,8.0,16.0,29.0,26.0,19.666666666666668,33.0
2024-11-05,Punjab,Ludhiana,8.0,15.0,25.0,12.0,18.333333333333332,23.857142857142858
2024-11-05,Punjab,Malerkotla,10.0,5.0,11.0,10.0,7.666666666666667,11.0
2024-11-05,Punjab,Mansa,24.0,20.0,58.0,36.0,35.666666666666664,42.857142857142854
2024-11-05,Punjab,Moga,14.0,24.0,50.0,8.0,34.333333333333336,29.428571428571427
2024-11-05,Punjab,Pathankot,1.0,2.0,1.0,2.0,1.6666666666666667,1.4285714285714286
2024-11-05,Punjab,Patiala,6.0,16.0,45.0,57.0,28.333333333333332,46.285714285714285
2024-11-05,Punjab,Sangrur,87.0,108.0,167.0,66.0,120.33333333333333,123.28571428571429
2024-11-05,Punjab,Shahid Bhagat Singh Nagar,5.0,3.0,6.0,3.0,3.6666666666666665,5.0
2024-11-05,Punjab,Sri Muktsar Sahib,4.0,9.0,25.0,4.0,16.333333333333332,15.571428571428571
2024-11-05,Punjab,Tarn Taran,8.0,25.0,105.0,40.0,52.0,59.285714285714285
2024-11-06,Haryana,Ambala,2.0,1.0,3.0,1.0,1.6666666666666667,2.0
2024-11-06,Haryana,Faridabad,1.0,1.0,2.0,1.0,1.6666666666666667,1.8571428571428572
2024-11-06,Haryana,Fatehabad,9.0,6.0,7.0,4.0,5.666666666666667,11.714285714285714
2024-11-06,Haryana,Jind,1.0,3.0,5.0,2.0,3.0,7.428571428571429
2024-11-06,Haryana,Kaithal,1.0,1.0,1.0,8.0,2.3333333333333335,5.857142857142857
2024-11-06,Haryana,Sirsa,6.0,3.0,4.0,7.0,3.6666666666666665,8.142857142857142
2024-11-06,Punjab,Amritsar,8.0,5.0,29.0,12.0,17.0,32.42857142857143
2024-11-06,Punjab,Barnala,1.0,8.0,13.0,8.0,10.0,13.571428571428571
2024-11-06,Punjab,Bathinda,25.0,18.0,36.0,25.0,27.333333333333332,40.857142857142854
2024-11-06,Punjab,Faridkot,19.0,10.0,11.0,21.0,8.0,16.571428571428573
2024-11-06,Punjab,Fatehgarh Sahib,1.0,4.0,10.0,22.0,5.666666666666667,22.857142857142858
2024-11-06,Punjab,Fazilka,6.0,4.0,9.0,7.0,5.666666666666667,5.142857142857143
2024-11-06,Punjab,Ferozepur,34.0,20.0,43.0,36.0,29.0,66.85714285714286
2024-11-06,Punjab,Gurdaspur,2.0,4.0,18.0,17.0,14.666666666666666,27.714285714285715
2024-11-06,Punjab,Jalandhar,1.0,3.0,3.0,7.0,4.0,13.285714285714286
2024-11-06,Punjab,Kapurthala,3.0,8.0,14.0,22.0,12.666666666666666,30.428571428571427
2024-11-06,Punjab,Ludhiana,5.0,8.0,15.0,3.0,12.666666666666666,23.285714285714285
2024-11-06,Punjab,Malerkotla,3.0,10.0,7.0,6.0,7.333333333333333,11.0
2024-11-06,Punjab,Mansa,27.0,24.0,29.0,28.0,24.333333333333332,41.142857142857146
2024-11-06,Punjab,Moga,19.0,14.0,29.0,13.0,22.333333333333332,30.285714285714285
2024-11-06,Punjab,Patiala,1.0,6.0,24.0,33.0,15.333333333333334,39.0
2024-11-06,Punjab,Sangrur,62.0,87.0,86.0,77.0,93.66666666666667,126.28571428571429
2024-11-06,Punjab,Shahid Bhagat Singh Nagar,1.0,5.0,2.0,2.0,3.3333333333333335,5.285714285714286
2024-11-06,Punjab,Sri Muktsar Sahib,20.0,4.0,15.0,4.0,9.333333333333334,15.571428571428571
2024-11-06,Punjab,Tarn Taran,8.0,8.0,26.0,30.0,19.666666666666668,54.714285714285715
2024-11-07,Haryana,Bhiwani,2.0,1.0,1.0,1.0,1.6666666666666667,1.8571428571428572
2024-11-07,Haryana,Faridabad,1.0,1.0,2.0,2.0,1.3333333333333333,1.8571428571428572
2024-11-07,Haryana,Fatehabad,23.0,9.0,4.0,8.0,6.333333333333333,12.428571428571429
2024-11-07,Haryana,Hisar,6.0,2.0,6.0,3.0,4.333333333333333,6.857142857142857
2024-11-07,Haryana,Jhajjar,2.0,3.0,2.0,6.0,4.0,3.2857142857142856
2024-11-07,Haryana,Jind,8.0,1.0,1.0,9.0,1.6666666666666667,7.285714285714286
2024-11-07,Haryana,Kaithal,6.0,1.0,5.0,5.0,2.3333333333333335,4.857142857142857
2024-11-07,Haryana,Rohtak,1.0,2.0,1.0,3.0,1.3333333333333333,1.8571428571428572
2024-11-07,Haryana,Sirsa,11.0,6.0,4.0,11.0,4.333333333333333,8.0
2024-11-07,Haryana,Sonipat,4.0,3.0,3.0,1.0,2.6666666666666665,2.142857142857143
2024-11-07,Haryana,Yamunanagar,2.0,1.0,7.0,2.0,4.666666666666667,3.2857142857142856
2024-11-07,Punjab,Amritsar,13.0,8.0,17.0,33.0,10.0,31.857142857142858
2024-11-07,Punjab,Barnala,18.0,1.0,9.0,18.0,6.0,12.571428571428571
2024-11-07,Punjab,Bathinda,63.0,25.0,28.0,46.0,23.666666666666668,40.857142857142854
2024-11-07,Punjab,Faridkot,45.0,19.0,3.0,15.0,10.666666666666666,16.285714285714285
2024-11-07,Punjab,Fatehgarh Sahib,15.0,1.0,3.0,56.0,2.6666666666666665,19.857142857142858
2024-11-07,Punjab,Fazilka,5.0,6.0,4.0,1.0,4.666666666666667,5.0
2024-11-07,Punjab,Ferozepur,108.0,34.0,24.0,87.0,26.0,66.57142857142857
2024-11-07,Punjab,Gurdaspur,9.0,2.0,22.0,31.0,9.333333333333334,25.571428571428573
2024-11-07,Punjab,Hoshiarpur,8.0,1.0,1.0,4.0,2.3333333333333335,4.285714285714286
2024-11-07,Punjab,Jalandhar,7.0,1.0,6.0,20.0,3.3333333333333335,12.428571428571429
2024-11-07,Punjab,Kapurthala,25.0,3.0,16.0,50.0,9.0,27.714285714285715
2024-11-07,Punjab,Ludhiana,19.0,5.0,15.0,25.0,9.333333333333334,23.571428571428573
2024-11-07,Punjab,Malerkotla,16.0,3.0,5.0,4.0,6.0,10.571428571428571
2024-11-07,Punjab,Mansa,55.0,27.0,20.0,49.0,23.666666666666668,41.0
2024-11-07,Punjab,Moga,48.0,19.0,24.0,34.0,19.0,31.142857142857142
2024-11-07,Punjab,Pathankot,1.0,1.0,2.0,1.0,1.6666666666666667,1.2857142857142858
2024-11-07,Punjab,Patiala,32.0,1.0,16.0,53.0,7.666666666666667,34.42857142857143
2024-11-07,Punjab,S A S Nagar,2.0,1.0,5.0,1.0,2.6666666666666665,4.0
2024-11-07,Punjab,Sangrur,276.0,62.0,108.0,143.0,85.66666666666667,124.14285714285714
2024-11-07,Punjab,Shahid Bhagat Singh Nagar,5.0,1.0,3.0,5.0,3.0,5.142857142857143
2024-11-07,Punjab,Sri Muktsar Sahib,66.0,20.0,9.0,7.0,11.0,17.857142857142858
2024-11-07,Punjab,Tarn Taran,29.0,8.0,25.0,50.0,13.666666666666666,51.57142857142857
2024-11-08,Haryana,Ambala,1.0,2.0,1.0,4.0,1.3333333333333333,2.142857142857143
2024-11-08,Haryana,Bhiwani,3.0,2.0,3.0,2.0,2.0,2.0
2024-11-08,Haryana,Faridabad,2.0,1.0,1.0,1.0,1.0,1.7142857142857142
2024-11-08,Haryana,Fatehabad,11.0,23.0,6.0,27.0,12.666666666666666,14.571428571428571
2024-11-08,Haryana,Hisar,13.0,6.0,5.0,10.0,4.333333333333333,7.285714285714286
2024-11-08,Haryana,Jhajjar,1.0,2.0,7.0,2.0,4.0,2.7142857142857144
2024-11-08,Haryana,Jind,29.0,8.0,3.0,15.0,4.0,7.142857142857143
2024-11-08,Haryana,Kaithal,15.0,6.0,1.0,15.0,2.6666666666666665,5.0
2024-11-08,Haryana,Kurukshetra,2.0,2.0,9.0,3.0,5.666666666666667,5.857142857142857
2024-11-08,Haryana,Rewari,1.0,1.0,2.0,1.0,1.6666666666666667,1.7142857142857142
2024-11-08,Haryana,Rohtak,2.0,1.0,1.0,1.0,1.3333333333333333,1.5714285714285714
2024-11-08,Haryana,Sirsa,21.0,11.0,3.0,21.0,6.666666666666667,8.0
2024-11-08,Haryana,Sonipat,1.0,4.0,2.0,1.0,3.0,2.5714285714285716
2024-11-08,Haryana,Yamunanagar,1.0,2.0,6.0,1.0,3.0,3.2857142857142856
2024-11-08,Punjab,Amritsar,11.0,13.0,5.0,87.0,8.666666666666666,29.0
2024-11-08,Punjab,Barnala,24.0,18.0,8.0,23.0,9.0,12.571428571428571
2024-11-08,Punjab,Bathinda,126.0,63.0,18.0,67.0,35.333333333333336,43.285714285714285
2024-11-08,Punjab,Faridkot,52.0,45.0,10.0,36.0,24.666666666666668,20.571428571428573
2024-11-08,Punjab,Fatehgarh Sahib,13.0,15.0,4.0,54.0,6.666666666666667,14.0
2024-11-08,Punjab,Fazilka,8.0,5.0,4.0,2.0,5.0,5.571428571428571
2024-11-08,Punjab,Ferozepur,129.0,108.0,20.0,122.0,54.0,69.57142857142857
2024-11-08,Punjab,Gurdaspur,10.0,9.0,4.0,70.0,5.0,22.428571428571427
2024-11-08,Punjab,Hoshiarpur,3.0,8.0,5.0,10.0,4.666666666666667,4.857142857142857
2024-11-08,Punjab,Jalandhar,12.0,7.0,3.0,27.0,3.6666666666666665,10.571428571428571
2024-11-08,Punjab,Kapurthala,26.0,25.0,8.0,74.0,12.0,24.142857142857142
2024-11-08,Punjab,Ludhiana,22.0,19.0,8.0,72.0,10.666666666666666,22.714285714285715
2024-11-08,Punjab,Malerkotla,17.0,16.0,10.0,34.0,9.666666666666666,12.285714285714286
2024-11-08,Punjab,Mansa,90.0,55.0,24.0,80.0,35.333333333333336,41.857142857142854
2024-11-08,Punjab,Moga,80.0,48.0,14.0,48.0,27.0,33.142857142857146
2024-11-08,Punjab,Pathankot,1.0,1.0,2.0,1.0,1.3333333333333333,1.2857142857142858
2024-11-08,Punjab,Patiala,39.0,32.0,6.0,96.0,13.0,31.428571428571427
2024-11-08,Punjab,Rupnagar,1.0,2.0,2.0,1.0,1.6666666666666667,2.0
2024-11-08,Punjab,Sangrur,329.0,276.0,87.0,216.0,141.66666666666666,143.14285714285714
2024-11-08,Punjab,Sri Muktsar Sahib,85.0,66.0,4.0,45.0,30.0,26.285714285714285
2024-11-08,Punjab,Tarn Taran,25.0,29.0,8.0,139.0,15.0,48.57142857142857
2024-11-09,Haryana,Ambala,2.0,1.0,1.0,3.0,1.3333333333333333,1.7142857142857142
2024-11-09,Haryana,Bhiwani,3.0,3.0,1.0,1.0,2.0,2.142857142857143
2024-11-09,Haryana,Faridabad,5.0,2.0,1.0,4.0,1.3333333333333333,1.8571428571428572
2024-11-09,Haryana,Fatehabad,18.0,11.0,9.0,26.0,14.333333333333334,12.285714285714286
2024-11-09,Haryana,Hisar,11.0,13.0,2.0,12.0,7.0,7.714285714285714
2024-11-09,Haryana,Jhajjar,4.0,1.0,3.0,2.0,2.0,2.5714285714285716
2024-11-09,Haryana,Jind,21.0,29.0,1.0,17.0,12.666666666666666,9.142857142857142
2024-11-09,Haryana,Kaithal,3.0,15.0,1.0,6.0,7.333333333333333,5.0
